Target,D1,D2,D3,id_type,id_attributes
games/multimodal_referencegame/resources/3ds_images/2157.png,games/multimodal_referencegame/resources/3ds_images/2211.png,games/multimodal_referencegame/resources/3ds_images/5152.png,games/multimodal_referencegame/resources/3ds_images/2283.png,objectHue,orange
games/multimodal_referencegame/resources/3ds_images/2157.png,games/multimodal_referencegame/resources/3ds_images/2211.png,games/multimodal_referencegame/resources/3ds_images/5152.png,games/multimodal_referencegame/resources/3ds_images/2283.png,objectHue,orange
games/multimodal_referencegame/resources/3ds_images/2157.png,games/multimodal_referencegame/resources/3ds_images/2211.png,games/multimodal_referencegame/resources/3ds_images/5152.png,games/multimodal_referencegame/resources/3ds_images/2283.png,objectHue,orange
games/multimodal_referencegame/resources/3ds_images/2157.png,games/multimodal_referencegame/resources/3ds_images/2211.png,games/multimodal_referencegame/resources/3ds_images/5152.png,games/multimodal_referencegame/resources/3ds_images/2283.png,objectHue,orange
games/multimodal_referencegame/resources/3ds_images/4610.png,games/multimodal_referencegame/resources/3ds_images/4466.png,games/multimodal_referencegame/resources/3ds_images/7551.png,games/multimodal_referencegame/resources/3ds_images/4502.png,objectHue,pink
games/multimodal_referencegame/resources/3ds_images/4610.png,games/multimodal_referencegame/resources/3ds_images/4466.png,games/multimodal_referencegame/resources/3ds_images/7551.png,games/multimodal_referencegame/resources/3ds_images/4502.png,objectHue,pink
games/multimodal_referencegame/resources/3ds_images/4610.png,games/multimodal_referencegame/resources/3ds_images/4466.png,games/multimodal_referencegame/resources/3ds_images/7551.png,games/multimodal_referencegame/resources/3ds_images/4502.png,objectHue,pink
games/multimodal_referencegame/resources/3ds_images/4610.png,games/multimodal_referencegame/resources/3ds_images/4466.png,games/multimodal_referencegame/resources/3ds_images/7551.png,games/multimodal_referencegame/resources/3ds_images/4502.png,objectHue,pink
games/multimodal_referencegame/resources/3ds_images/12800.png,games/multimodal_referencegame/resources/3ds_images/12799.png,games/multimodal_referencegame/resources/3ds_images/3698.png,games/multimodal_referencegame/resources/3ds_images/12798.png,orientation,right
games/multimodal_referencegame/resources/3ds_images/12800.png,games/multimodal_referencegame/resources/3ds_images/12799.png,games/multimodal_referencegame/resources/3ds_images/3698.png,games/multimodal_referencegame/resources/3ds_images/12798.png,orientation,right
games/multimodal_referencegame/resources/3ds_images/12800.png,games/multimodal_referencegame/resources/3ds_images/12799.png,games/multimodal_referencegame/resources/3ds_images/3698.png,games/multimodal_referencegame/resources/3ds_images/12798.png,orientation,right
games/multimodal_referencegame/resources/3ds_images/12800.png,games/multimodal_referencegame/resources/3ds_images/12799.png,games/multimodal_referencegame/resources/3ds_images/3698.png,games/multimodal_referencegame/resources/3ds_images/12798.png,orientation,right
games/multimodal_referencegame/resources/3ds_images/1550.png,games/multimodal_referencegame/resources/3ds_images/3332.png,games/multimodal_referencegame/resources/3ds_images/12242.png,games/multimodal_referencegame/resources/3ds_images/17470.png,floorHue,red
games/multimodal_referencegame/resources/3ds_images/1550.png,games/multimodal_referencegame/resources/3ds_images/3332.png,games/multimodal_referencegame/resources/3ds_images/12242.png,games/multimodal_referencegame/resources/3ds_images/17470.png,floorHue,red
games/multimodal_referencegame/resources/3ds_images/1550.png,games/multimodal_referencegame/resources/3ds_images/3332.png,games/multimodal_referencegame/resources/3ds_images/12242.png,games/multimodal_referencegame/resources/3ds_images/17470.png,floorHue,red
games/multimodal_referencegame/resources/3ds_images/1550.png,games/multimodal_referencegame/resources/3ds_images/3332.png,games/multimodal_referencegame/resources/3ds_images/12242.png,games/multimodal_referencegame/resources/3ds_images/17470.png,floorHue,red
games/multimodal_referencegame/resources/3ds_images/15752.png,games/multimodal_referencegame/resources/3ds_images/15806.png,games/multimodal_referencegame/resources/3ds_images/15698.png,games/multimodal_referencegame/resources/3ds_images/1852.png,objectHue,green
games/multimodal_referencegame/resources/3ds_images/15752.png,games/multimodal_referencegame/resources/3ds_images/15806.png,games/multimodal_referencegame/resources/3ds_images/15698.png,games/multimodal_referencegame/resources/3ds_images/1852.png,objectHue,green
games/multimodal_referencegame/resources/3ds_images/15752.png,games/multimodal_referencegame/resources/3ds_images/15806.png,games/multimodal_referencegame/resources/3ds_images/15698.png,games/multimodal_referencegame/resources/3ds_images/1852.png,objectHue,green
games/multimodal_referencegame/resources/3ds_images/15752.png,games/multimodal_referencegame/resources/3ds_images/15806.png,games/multimodal_referencegame/resources/3ds_images/15698.png,games/multimodal_referencegame/resources/3ds_images/1852.png,objectHue,green
games/multimodal_referencegame/resources/3ds_images/10067.png,games/multimodal_referencegame/resources/3ds_images/2939.png,games/multimodal_referencegame/resources/3ds_images/3380.png,games/multimodal_referencegame/resources/3ds_images/1157.png,floorHue,turquoise
games/multimodal_referencegame/resources/3ds_images/10067.png,games/multimodal_referencegame/resources/3ds_images/2939.png,games/multimodal_referencegame/resources/3ds_images/3380.png,games/multimodal_referencegame/resources/3ds_images/1157.png,floorHue,turquoise
games/multimodal_referencegame/resources/3ds_images/10067.png,games/multimodal_referencegame/resources/3ds_images/2939.png,games/multimodal_referencegame/resources/3ds_images/3380.png,games/multimodal_referencegame/resources/3ds_images/1157.png,floorHue,turquoise
games/multimodal_referencegame/resources/3ds_images/10067.png,games/multimodal_referencegame/resources/3ds_images/2939.png,games/multimodal_referencegame/resources/3ds_images/3380.png,games/multimodal_referencegame/resources/3ds_images/1157.png,floorHue,turquoise
games/multimodal_referencegame/resources/3ds_images/7303.png,games/multimodal_referencegame/resources/3ds_images/7306.png,games/multimodal_referencegame/resources/3ds_images/7300.png,games/multimodal_referencegame/resources/3ds_images/3316.png,shape,cylinder
games/multimodal_referencegame/resources/3ds_images/7303.png,games/multimodal_referencegame/resources/3ds_images/7306.png,games/multimodal_referencegame/resources/3ds_images/7300.png,games/multimodal_referencegame/resources/3ds_images/3316.png,shape,cylinder
games/multimodal_referencegame/resources/3ds_images/7303.png,games/multimodal_referencegame/resources/3ds_images/7306.png,games/multimodal_referencegame/resources/3ds_images/7300.png,games/multimodal_referencegame/resources/3ds_images/3316.png,shape,cylinder
games/multimodal_referencegame/resources/3ds_images/7303.png,games/multimodal_referencegame/resources/3ds_images/7306.png,games/multimodal_referencegame/resources/3ds_images/7300.png,games/multimodal_referencegame/resources/3ds_images/3316.png,shape,cylinder
games/multimodal_referencegame/resources/3ds_images/3435.png,games/multimodal_referencegame/resources/3ds_images/2175.png,games/multimodal_referencegame/resources/3ds_images/12927.png,games/multimodal_referencegame/resources/3ds_images/3075.png,wallHue,pink
games/multimodal_referencegame/resources/3ds_images/3435.png,games/multimodal_referencegame/resources/3ds_images/2175.png,games/multimodal_referencegame/resources/3ds_images/12927.png,games/multimodal_referencegame/resources/3ds_images/3075.png,wallHue,pink
games/multimodal_referencegame/resources/3ds_images/3435.png,games/multimodal_referencegame/resources/3ds_images/2175.png,games/multimodal_referencegame/resources/3ds_images/12927.png,games/multimodal_referencegame/resources/3ds_images/3075.png,wallHue,pink
games/multimodal_referencegame/resources/3ds_images/3435.png,games/multimodal_referencegame/resources/3ds_images/2175.png,games/multimodal_referencegame/resources/3ds_images/12927.png,games/multimodal_referencegame/resources/3ds_images/3075.png,wallHue,pink
games/multimodal_referencegame/resources/3ds_images/12905.png,games/multimodal_referencegame/resources/3ds_images/12995.png,games/multimodal_referencegame/resources/3ds_images/6825.png,games/multimodal_referencegame/resources/3ds_images/12941.png,objectHue,green
games/multimodal_referencegame/resources/3ds_images/12905.png,games/multimodal_referencegame/resources/3ds_images/12995.png,games/multimodal_referencegame/resources/3ds_images/6825.png,games/multimodal_referencegame/resources/3ds_images/12941.png,objectHue,green
games/multimodal_referencegame/resources/3ds_images/12905.png,games/multimodal_referencegame/resources/3ds_images/12995.png,games/multimodal_referencegame/resources/3ds_images/6825.png,games/multimodal_referencegame/resources/3ds_images/12941.png,objectHue,green
games/multimodal_referencegame/resources/3ds_images/12905.png,games/multimodal_referencegame/resources/3ds_images/12995.png,games/multimodal_referencegame/resources/3ds_images/6825.png,games/multimodal_referencegame/resources/3ds_images/12941.png,objectHue,green
games/multimodal_referencegame/resources/3ds_images/16856.png,games/multimodal_referencegame/resources/3ds_images/16874.png,games/multimodal_referencegame/resources/3ds_images/13405.png,games/multimodal_referencegame/resources/3ds_images/16854.png,objectHue_orientation,"turquoise,right"
games/multimodal_referencegame/resources/3ds_images/16856.png,games/multimodal_referencegame/resources/3ds_images/16874.png,games/multimodal_referencegame/resources/3ds_images/13405.png,games/multimodal_referencegame/resources/3ds_images/16854.png,objectHue_orientation,"turquoise,right"
games/multimodal_referencegame/resources/3ds_images/16856.png,games/multimodal_referencegame/resources/3ds_images/16874.png,games/multimodal_referencegame/resources/3ds_images/13405.png,games/multimodal_referencegame/resources/3ds_images/16854.png,objectHue_orientation,"turquoise,right"
games/multimodal_referencegame/resources/3ds_images/16856.png,games/multimodal_referencegame/resources/3ds_images/16874.png,games/multimodal_referencegame/resources/3ds_images/13405.png,games/multimodal_referencegame/resources/3ds_images/16854.png,objectHue_orientation,"turquoise,right"
games/multimodal_referencegame/resources/3ds_images/2157.png,games/multimodal_referencegame/resources/3ds_images/1815.png,games/multimodal_referencegame/resources/3ds_images/1195.png,games/multimodal_referencegame/resources/3ds_images/2159.png,wallHue_orientation,"yellow,left"
games/multimodal_referencegame/resources/3ds_images/2157.png,games/multimodal_referencegame/resources/3ds_images/1815.png,games/multimodal_referencegame/resources/3ds_images/1195.png,games/multimodal_referencegame/resources/3ds_images/2159.png,wallHue_orientation,"yellow,left"
games/multimodal_referencegame/resources/3ds_images/2157.png,games/multimodal_referencegame/resources/3ds_images/1815.png,games/multimodal_referencegame/resources/3ds_images/1195.png,games/multimodal_referencegame/resources/3ds_images/2159.png,wallHue_orientation,"yellow,left"
games/multimodal_referencegame/resources/3ds_images/2157.png,games/multimodal_referencegame/resources/3ds_images/1815.png,games/multimodal_referencegame/resources/3ds_images/1195.png,games/multimodal_referencegame/resources/3ds_images/2159.png,wallHue_orientation,"yellow,left"
games/multimodal_referencegame/resources/3ds_images/8093.png,games/multimodal_referencegame/resources/3ds_images/8273.png,games/multimodal_referencegame/resources/3ds_images/17317.png,games/multimodal_referencegame/resources/3ds_images/8091.png,wallHue_orientation,"turquoise,right"
games/multimodal_referencegame/resources/3ds_images/8093.png,games/multimodal_referencegame/resources/3ds_images/8273.png,games/multimodal_referencegame/resources/3ds_images/17317.png,games/multimodal_referencegame/resources/3ds_images/8091.png,wallHue_orientation,"turquoise,right"
games/multimodal_referencegame/resources/3ds_images/8093.png,games/multimodal_referencegame/resources/3ds_images/8273.png,games/multimodal_referencegame/resources/3ds_images/17317.png,games/multimodal_referencegame/resources/3ds_images/8091.png,wallHue_orientation,"turquoise,right"
games/multimodal_referencegame/resources/3ds_images/8093.png,games/multimodal_referencegame/resources/3ds_images/8273.png,games/multimodal_referencegame/resources/3ds_images/17317.png,games/multimodal_referencegame/resources/3ds_images/8091.png,wallHue_orientation,"turquoise,right"
games/multimodal_referencegame/resources/3ds_images/17761.png,games/multimodal_referencegame/resources/3ds_images/12397.png,games/multimodal_referencegame/resources/3ds_images/8791.png,games/multimodal_referencegame/resources/3ds_images/17760.png,floorHue_orientation,"pink,front"
games/multimodal_referencegame/resources/3ds_images/17761.png,games/multimodal_referencegame/resources/3ds_images/12397.png,games/multimodal_referencegame/resources/3ds_images/8791.png,games/multimodal_referencegame/resources/3ds_images/17760.png,floorHue_orientation,"pink,front"
games/multimodal_referencegame/resources/3ds_images/17761.png,games/multimodal_referencegame/resources/3ds_images/12397.png,games/multimodal_referencegame/resources/3ds_images/8791.png,games/multimodal_referencegame/resources/3ds_images/17760.png,floorHue_orientation,"pink,front"
games/multimodal_referencegame/resources/3ds_images/17761.png,games/multimodal_referencegame/resources/3ds_images/12397.png,games/multimodal_referencegame/resources/3ds_images/8791.png,games/multimodal_referencegame/resources/3ds_images/17760.png,floorHue_orientation,"pink,front"
games/multimodal_referencegame/resources/3ds_images/6528.png,games/multimodal_referencegame/resources/3ds_images/6564.png,games/multimodal_referencegame/resources/3ds_images/1852.png,games/multimodal_referencegame/resources/3ds_images/6519.png,objectHue_scale,"blue,large"
games/multimodal_referencegame/resources/3ds_images/6528.png,games/multimodal_referencegame/resources/3ds_images/6564.png,games/multimodal_referencegame/resources/3ds_images/1852.png,games/multimodal_referencegame/resources/3ds_images/6519.png,objectHue_scale,"blue,large"
games/multimodal_referencegame/resources/3ds_images/6528.png,games/multimodal_referencegame/resources/3ds_images/6564.png,games/multimodal_referencegame/resources/3ds_images/1852.png,games/multimodal_referencegame/resources/3ds_images/6519.png,objectHue_scale,"blue,large"
games/multimodal_referencegame/resources/3ds_images/6528.png,games/multimodal_referencegame/resources/3ds_images/6564.png,games/multimodal_referencegame/resources/3ds_images/1852.png,games/multimodal_referencegame/resources/3ds_images/6519.png,objectHue_scale,"blue,large"
games/multimodal_referencegame/resources/3ds_images/11500.png,games/multimodal_referencegame/resources/3ds_images/11491.png,games/multimodal_referencegame/resources/3ds_images/7287.png,games/multimodal_referencegame/resources/3ds_images/11501.png,scale_orientation,"large,front"
games/multimodal_referencegame/resources/3ds_images/11500.png,games/multimodal_referencegame/resources/3ds_images/11491.png,games/multimodal_referencegame/resources/3ds_images/7287.png,games/multimodal_referencegame/resources/3ds_images/11501.png,scale_orientation,"large,front"
games/multimodal_referencegame/resources/3ds_images/11500.png,games/multimodal_referencegame/resources/3ds_images/11491.png,games/multimodal_referencegame/resources/3ds_images/7287.png,games/multimodal_referencegame/resources/3ds_images/11501.png,scale_orientation,"large,front"
games/multimodal_referencegame/resources/3ds_images/11500.png,games/multimodal_referencegame/resources/3ds_images/11491.png,games/multimodal_referencegame/resources/3ds_images/7287.png,games/multimodal_referencegame/resources/3ds_images/11501.png,scale_orientation,"large,front"
games/multimodal_referencegame/resources/3ds_images/1550.png,games/multimodal_referencegame/resources/3ds_images/1559.png,games/multimodal_referencegame/resources/3ds_images/1478.png,games/multimodal_referencegame/resources/3ds_images/14605.png,objectHue_scale,"darkblue,small"
games/multimodal_referencegame/resources/3ds_images/1550.png,games/multimodal_referencegame/resources/3ds_images/1559.png,games/multimodal_referencegame/resources/3ds_images/1478.png,games/multimodal_referencegame/resources/3ds_images/14605.png,objectHue_scale,"darkblue,small"
games/multimodal_referencegame/resources/3ds_images/1550.png,games/multimodal_referencegame/resources/3ds_images/1559.png,games/multimodal_referencegame/resources/3ds_images/1478.png,games/multimodal_referencegame/resources/3ds_images/14605.png,objectHue_scale,"darkblue,small"
games/multimodal_referencegame/resources/3ds_images/1550.png,games/multimodal_referencegame/resources/3ds_images/1559.png,games/multimodal_referencegame/resources/3ds_images/1478.png,games/multimodal_referencegame/resources/3ds_images/14605.png,objectHue_scale,"darkblue,small"
games/multimodal_referencegame/resources/3ds_images/12800.png,games/multimodal_referencegame/resources/3ds_images/5672.png,games/multimodal_referencegame/resources/3ds_images/12656.png,games/multimodal_referencegame/resources/3ds_images/13011.png,floorHue_objectHue,"darkblue,purple"
games/multimodal_referencegame/resources/3ds_images/12800.png,games/multimodal_referencegame/resources/3ds_images/5672.png,games/multimodal_referencegame/resources/3ds_images/12656.png,games/multimodal_referencegame/resources/3ds_images/13011.png,floorHue_objectHue,"darkblue,purple"
games/multimodal_referencegame/resources/3ds_images/12800.png,games/multimodal_referencegame/resources/3ds_images/5672.png,games/multimodal_referencegame/resources/3ds_images/12656.png,games/multimodal_referencegame/resources/3ds_images/13011.png,floorHue_objectHue,"darkblue,purple"
games/multimodal_referencegame/resources/3ds_images/12800.png,games/multimodal_referencegame/resources/3ds_images/5672.png,games/multimodal_referencegame/resources/3ds_images/12656.png,games/multimodal_referencegame/resources/3ds_images/13011.png,floorHue_objectHue,"darkblue,purple"
games/multimodal_referencegame/resources/3ds_images/15301.png,games/multimodal_referencegame/resources/3ds_images/1027.png,games/multimodal_referencegame/resources/3ds_images/15310.png,games/multimodal_referencegame/resources/3ds_images/12261.png,floorHue_scale,"purple,small"
games/multimodal_referencegame/resources/3ds_images/15301.png,games/multimodal_referencegame/resources/3ds_images/1027.png,games/multimodal_referencegame/resources/3ds_images/15310.png,games/multimodal_referencegame/resources/3ds_images/12261.png,floorHue_scale,"purple,small"
games/multimodal_referencegame/resources/3ds_images/15301.png,games/multimodal_referencegame/resources/3ds_images/1027.png,games/multimodal_referencegame/resources/3ds_images/15310.png,games/multimodal_referencegame/resources/3ds_images/12261.png,floorHue_scale,"purple,small"
games/multimodal_referencegame/resources/3ds_images/15301.png,games/multimodal_referencegame/resources/3ds_images/1027.png,games/multimodal_referencegame/resources/3ds_images/15310.png,games/multimodal_referencegame/resources/3ds_images/12261.png,floorHue_scale,"purple,small"
games/multimodal_referencegame/resources/3ds_images/5496.png,games/multimodal_referencegame/resources/3ds_images/7098.png,games/multimodal_referencegame/resources/3ds_images/5505.png,games/multimodal_referencegame/resources/3ds_images/1915.png,wallHue_scale,"red,small"
games/multimodal_referencegame/resources/3ds_images/5496.png,games/multimodal_referencegame/resources/3ds_images/7098.png,games/multimodal_referencegame/resources/3ds_images/5505.png,games/multimodal_referencegame/resources/3ds_images/1915.png,wallHue_scale,"red,small"
games/multimodal_referencegame/resources/3ds_images/5496.png,games/multimodal_referencegame/resources/3ds_images/7098.png,games/multimodal_referencegame/resources/3ds_images/5505.png,games/multimodal_referencegame/resources/3ds_images/1915.png,wallHue_scale,"red,small"
games/multimodal_referencegame/resources/3ds_images/5496.png,games/multimodal_referencegame/resources/3ds_images/7098.png,games/multimodal_referencegame/resources/3ds_images/5505.png,games/multimodal_referencegame/resources/3ds_images/1915.png,wallHue_scale,"red,small"
games/multimodal_referencegame/resources/3ds_images/15997.png,games/multimodal_referencegame/resources/3ds_images/15961.png,games/multimodal_referencegame/resources/3ds_images/15994.png,games/multimodal_referencegame/resources/3ds_images/14755.png,wallHue_objectHue_shape,"pink,darkblue,cylinder"
games/multimodal_referencegame/resources/3ds_images/15997.png,games/multimodal_referencegame/resources/3ds_images/15961.png,games/multimodal_referencegame/resources/3ds_images/15994.png,games/multimodal_referencegame/resources/3ds_images/14755.png,wallHue_objectHue_shape,"pink,darkblue,cylinder"
games/multimodal_referencegame/resources/3ds_images/15997.png,games/multimodal_referencegame/resources/3ds_images/15961.png,games/multimodal_referencegame/resources/3ds_images/15994.png,games/multimodal_referencegame/resources/3ds_images/14755.png,wallHue_objectHue_shape,"pink,darkblue,cylinder"
games/multimodal_referencegame/resources/3ds_images/15997.png,games/multimodal_referencegame/resources/3ds_images/15961.png,games/multimodal_referencegame/resources/3ds_images/15994.png,games/multimodal_referencegame/resources/3ds_images/14755.png,wallHue_objectHue_shape,"pink,darkblue,cylinder"
games/multimodal_referencegame/resources/3ds_images/10713.png,games/multimodal_referencegame/resources/3ds_images/10803.png,games/multimodal_referencegame/resources/3ds_images/10716.png,games/multimodal_referencegame/resources/3ds_images/12135.png,wallHue_objectHue_shape,"red,orange,cylinder"
games/multimodal_referencegame/resources/3ds_images/10713.png,games/multimodal_referencegame/resources/3ds_images/10803.png,games/multimodal_referencegame/resources/3ds_images/10716.png,games/multimodal_referencegame/resources/3ds_images/12135.png,wallHue_objectHue_shape,"red,orange,cylinder"
games/multimodal_referencegame/resources/3ds_images/10713.png,games/multimodal_referencegame/resources/3ds_images/10803.png,games/multimodal_referencegame/resources/3ds_images/10716.png,games/multimodal_referencegame/resources/3ds_images/12135.png,wallHue_objectHue_shape,"red,orange,cylinder"
games/multimodal_referencegame/resources/3ds_images/10713.png,games/multimodal_referencegame/resources/3ds_images/10803.png,games/multimodal_referencegame/resources/3ds_images/10716.png,games/multimodal_referencegame/resources/3ds_images/12135.png,wallHue_objectHue_shape,"red,orange,cylinder"
games/multimodal_referencegame/resources/3ds_images/6132.png,games/multimodal_referencegame/resources/3ds_images/6123.png,games/multimodal_referencegame/resources/3ds_images/6135.png,games/multimodal_referencegame/resources/3ds_images/6134.png,scale_shape_orientation,"large,cylinder,left"
games/multimodal_referencegame/resources/3ds_images/6132.png,games/multimodal_referencegame/resources/3ds_images/6123.png,games/multimodal_referencegame/resources/3ds_images/6135.png,games/multimodal_referencegame/resources/3ds_images/6134.png,scale_shape_orientation,"large,cylinder,left"
games/multimodal_referencegame/resources/3ds_images/6132.png,games/multimodal_referencegame/resources/3ds_images/6123.png,games/multimodal_referencegame/resources/3ds_images/6135.png,games/multimodal_referencegame/resources/3ds_images/6134.png,scale_shape_orientation,"large,cylinder,left"
games/multimodal_referencegame/resources/3ds_images/6132.png,games/multimodal_referencegame/resources/3ds_images/6123.png,games/multimodal_referencegame/resources/3ds_images/6135.png,games/multimodal_referencegame/resources/3ds_images/6134.png,scale_shape_orientation,"large,cylinder,left"
games/multimodal_referencegame/resources/3ds_images/12985.png,games/multimodal_referencegame/resources/3ds_images/12931.png,games/multimodal_referencegame/resources/3ds_images/7639.png,games/multimodal_referencegame/resources/3ds_images/12994.png,floorHue_objectHue_scale,"darkblue,purple,small"
games/multimodal_referencegame/resources/3ds_images/12985.png,games/multimodal_referencegame/resources/3ds_images/12931.png,games/multimodal_referencegame/resources/3ds_images/7639.png,games/multimodal_referencegame/resources/3ds_images/12994.png,floorHue_objectHue_scale,"darkblue,purple,small"
games/multimodal_referencegame/resources/3ds_images/12985.png,games/multimodal_referencegame/resources/3ds_images/12931.png,games/multimodal_referencegame/resources/3ds_images/7639.png,games/multimodal_referencegame/resources/3ds_images/12994.png,floorHue_objectHue_scale,"darkblue,purple,small"
games/multimodal_referencegame/resources/3ds_images/12985.png,games/multimodal_referencegame/resources/3ds_images/12931.png,games/multimodal_referencegame/resources/3ds_images/7639.png,games/multimodal_referencegame/resources/3ds_images/12994.png,floorHue_objectHue_scale,"darkblue,purple,small"
games/multimodal_referencegame/resources/3ds_images/11783.png,games/multimodal_referencegame/resources/3ds_images/11855.png,games/multimodal_referencegame/resources/3ds_images/11945.png,games/multimodal_referencegame/resources/3ds_images/11782.png,wallHue_objectHue_orientation,"blue,red,right"
games/multimodal_referencegame/resources/3ds_images/11783.png,games/multimodal_referencegame/resources/3ds_images/11855.png,games/multimodal_referencegame/resources/3ds_images/11945.png,games/multimodal_referencegame/resources/3ds_images/11782.png,wallHue_objectHue_orientation,"blue,red,right"
games/multimodal_referencegame/resources/3ds_images/11783.png,games/multimodal_referencegame/resources/3ds_images/11855.png,games/multimodal_referencegame/resources/3ds_images/11945.png,games/multimodal_referencegame/resources/3ds_images/11782.png,wallHue_objectHue_orientation,"blue,red,right"
games/multimodal_referencegame/resources/3ds_images/11783.png,games/multimodal_referencegame/resources/3ds_images/11855.png,games/multimodal_referencegame/resources/3ds_images/11945.png,games/multimodal_referencegame/resources/3ds_images/11782.png,wallHue_objectHue_orientation,"blue,red,right"
games/multimodal_referencegame/resources/3ds_images/1387.png,games/multimodal_referencegame/resources/3ds_images/1396.png,games/multimodal_referencegame/resources/3ds_images/1393.png,games/multimodal_referencegame/resources/3ds_images/1386.png,scale_shape_orientation,"small,cube,front"
games/multimodal_referencegame/resources/3ds_images/1387.png,games/multimodal_referencegame/resources/3ds_images/1396.png,games/multimodal_referencegame/resources/3ds_images/1393.png,games/multimodal_referencegame/resources/3ds_images/1386.png,scale_shape_orientation,"small,cube,front"
games/multimodal_referencegame/resources/3ds_images/1387.png,games/multimodal_referencegame/resources/3ds_images/1396.png,games/multimodal_referencegame/resources/3ds_images/1393.png,games/multimodal_referencegame/resources/3ds_images/1386.png,scale_shape_orientation,"small,cube,front"
games/multimodal_referencegame/resources/3ds_images/1387.png,games/multimodal_referencegame/resources/3ds_images/1396.png,games/multimodal_referencegame/resources/3ds_images/1393.png,games/multimodal_referencegame/resources/3ds_images/1386.png,scale_shape_orientation,"small,cube,front"
games/multimodal_referencegame/resources/3ds_images/13604.png,games/multimodal_referencegame/resources/3ds_images/13607.png,games/multimodal_referencegame/resources/3ds_images/15386.png,games/multimodal_referencegame/resources/3ds_images/13603.png,floorHue_shape_orientation,"darkblue,cylinder,right"
games/multimodal_referencegame/resources/3ds_images/13604.png,games/multimodal_referencegame/resources/3ds_images/13607.png,games/multimodal_referencegame/resources/3ds_images/15386.png,games/multimodal_referencegame/resources/3ds_images/13603.png,floorHue_shape_orientation,"darkblue,cylinder,right"
games/multimodal_referencegame/resources/3ds_images/13604.png,games/multimodal_referencegame/resources/3ds_images/13607.png,games/multimodal_referencegame/resources/3ds_images/15386.png,games/multimodal_referencegame/resources/3ds_images/13603.png,floorHue_shape_orientation,"darkblue,cylinder,right"
games/multimodal_referencegame/resources/3ds_images/13604.png,games/multimodal_referencegame/resources/3ds_images/13607.png,games/multimodal_referencegame/resources/3ds_images/15386.png,games/multimodal_referencegame/resources/3ds_images/13603.png,floorHue_shape_orientation,"darkblue,cylinder,right"
games/multimodal_referencegame/resources/3ds_images/12084.png,games/multimodal_referencegame/resources/3ds_images/11940.png,games/multimodal_referencegame/resources/3ds_images/12093.png,games/multimodal_referencegame/resources/3ds_images/3174.png,floorHue_objectHue_scale,"blue,purple,small"
games/multimodal_referencegame/resources/3ds_images/12084.png,games/multimodal_referencegame/resources/3ds_images/11940.png,games/multimodal_referencegame/resources/3ds_images/12093.png,games/multimodal_referencegame/resources/3ds_images/3174.png,floorHue_objectHue_scale,"blue,purple,small"
games/multimodal_referencegame/resources/3ds_images/12084.png,games/multimodal_referencegame/resources/3ds_images/11940.png,games/multimodal_referencegame/resources/3ds_images/12093.png,games/multimodal_referencegame/resources/3ds_images/3174.png,floorHue_objectHue_scale,"blue,purple,small"
games/multimodal_referencegame/resources/3ds_images/12084.png,games/multimodal_referencegame/resources/3ds_images/11940.png,games/multimodal_referencegame/resources/3ds_images/12093.png,games/multimodal_referencegame/resources/3ds_images/3174.png,floorHue_objectHue_scale,"blue,purple,small"
games/multimodal_referencegame/resources/3ds_images/4667.png,games/multimodal_referencegame/resources/3ds_images/4664.png,games/multimodal_referencegame/resources/3ds_images/4665.png,games/multimodal_referencegame/resources/3ds_images/2885.png,floorHue_shape_orientation,"yellow,cylinder,right"
games/multimodal_referencegame/resources/3ds_images/4667.png,games/multimodal_referencegame/resources/3ds_images/4664.png,games/multimodal_referencegame/resources/3ds_images/4665.png,games/multimodal_referencegame/resources/3ds_images/2885.png,floorHue_shape_orientation,"yellow,cylinder,right"
games/multimodal_referencegame/resources/3ds_images/4667.png,games/multimodal_referencegame/resources/3ds_images/4664.png,games/multimodal_referencegame/resources/3ds_images/4665.png,games/multimodal_referencegame/resources/3ds_images/2885.png,floorHue_shape_orientation,"yellow,cylinder,right"
games/multimodal_referencegame/resources/3ds_images/4667.png,games/multimodal_referencegame/resources/3ds_images/4664.png,games/multimodal_referencegame/resources/3ds_images/4665.png,games/multimodal_referencegame/resources/3ds_images/2885.png,floorHue_shape_orientation,"yellow,cylinder,right"
games/multimodal_referencegame/resources/3ds_images/4890.png,games/multimodal_referencegame/resources/3ds_images/4881.png,games/multimodal_referencegame/resources/3ds_images/4887.png,games/multimodal_referencegame/resources/3ds_images/4818.png,objectHue_scale_shape,"moss,large,cylinder"
games/multimodal_referencegame/resources/3ds_images/4890.png,games/multimodal_referencegame/resources/3ds_images/4881.png,games/multimodal_referencegame/resources/3ds_images/4887.png,games/multimodal_referencegame/resources/3ds_images/4818.png,objectHue_scale_shape,"moss,large,cylinder"
games/multimodal_referencegame/resources/3ds_images/4890.png,games/multimodal_referencegame/resources/3ds_images/4881.png,games/multimodal_referencegame/resources/3ds_images/4887.png,games/multimodal_referencegame/resources/3ds_images/4818.png,objectHue_scale_shape,"moss,large,cylinder"
games/multimodal_referencegame/resources/3ds_images/4890.png,games/multimodal_referencegame/resources/3ds_images/4881.png,games/multimodal_referencegame/resources/3ds_images/4887.png,games/multimodal_referencegame/resources/3ds_images/4818.png,objectHue_scale_shape,"moss,large,cylinder"
